dispute_id,transaction_id,customer_id,created_date,reason,status,amount
dsp_001662,txn_00223481,cust_01063,2026-02-24,fraudulent,lost,211.26
dsp_001663,txn_00223582,cust_04740,2025-12-19,not_as_described,lost,19.05
dsp_001664,txn_00223651,cust_02644,2026-03-28,not_as_described,won,109.76
dsp_001665,txn_00223654,cust_02644,2026-04-04,product_not_received,won,10.58
dsp_001666,txn_00223737,cust_02644,2026-02-28,fraudulent,lost,5.51
dsp_001667,txn_00223949,cust_00634,2026-01-13,product_not_received,lost,4.06
dsp_001668,txn_00223982,cust_00634,2026-02-05,not_as_described,pending,99.8
dsp_001669,txn_00224319,cust_03208,2025-11-06,product_not_received,won,59.01
dsp_001670,txn_00224430,cust_03887,2026-01-14,fraudulent,lost,30.5
dsp_001671,txn_00224682,cust_04133,2026-02-10,fraudulent,lost,46.78
dsp_001672,txn_00224767,cust_04133,2026-04-07,product_not_received,pending,32.96
dsp_001673,txn_00224889,cust_00930,2026-02-26,not_as_described,lost,13.35
dsp_001674,txn_00225297,cust_02367,2026-03-16,product_not_received,won,75.19
dsp_001675,txn_00225394,cust_00456,2026-03-08,fraudulent,won,9.05
dsp_001676,txn_00225459,cust_00456,2026-01-20,fraudulent,lost,16.52
dsp_001677,txn_00225466,cust_00456,2026-01-09,duplicate,lost,24.89
dsp_001678,txn_00225650,cust_01137,2026-02-03,product_not_received,won,98.91
dsp_001679,txn_00225698,cust_01137,2026-02-09,fraudulent,pending,35.36
dsp_001680,txn_00225796,cust_01769,2026-03-24,fraudulent,pending,18.5
dsp_001681,txn_00226098,cust_01121,2025-12-17,product_not_received,lost,45.81
dsp_001682,txn_00226111,cust_01121,2025-08-18,fraudulent,lost,121.97
dsp_001683,txn_00226129,cust_01121,2026-03-17,product_not_received,pending,38.48
dsp_001684,txn_00226138,cust_01121,2025-11-09,fraudulent,pending,114.12
dsp_001685,txn_00226589,cust_03380,2026-03-28,product_not_received,won,156.05
dsp_001686,txn_00226696,cust_03380,2026-03-30,fraudulent,lost,105.98
dsp_001687,txn_00227206,cust_00470,2025-12-13,product_not_received,lost,386.8
dsp_001688,txn_00227248,cust_03289,2025-12-24,fraudulent,lost,97.79
dsp_001689,txn_00227706,cust_04439,2026-03-31,not_as_described,lost,13.01
dsp_001690,txn_00227849,cust_04439,2025-04-17,product_not_received,lost,73.47
dsp_001691,txn_00228089,cust_00248,2025-10-09,product_not_received,lost,7.35
dsp_001692,txn_00228146,cust_00248,2026-02-26,fraudulent,lost,3.19
dsp_001693,txn_00228495,cust_03860,2025-10-27,product_not_received,lost,6.33
dsp_001694,txn_00228590,cust_01802,2025-11-11,fraudulent,lost,7.67
dsp_001695,txn_00228703,cust_01802,2025-12-02,not_as_described,won,174.41
dsp_001696,txn_00228956,cust_03486,2025-12-31,fraudulent,lost,27.39
dsp_001697,txn_00229385,cust_04622,2025-11-16,fraudulent,lost,17.79
dsp_001698,txn_00229413,cust_04622,2025-10-24,not_as_described,lost,7.35
dsp_001699,txn_00229469,cust_04622,2025-10-28,fraudulent,lost,30.83
dsp_001700,txn_00229913,cust_01903,2026-01-30,fraudulent,lost,2.67
dsp_001701,txn_00229946,cust_01903,2025-10-27,fraudulent,lost,88.81
dsp_001702,txn_00230018,cust_01903,2026-01-14,product_not_received,won,45.13
dsp_001703,txn_00230164,cust_04976,2026-03-02,fraudulent,lost,36.17
dsp_001704,txn_00230174,cust_04976,2026-02-23,fraudulent,won,6.38
dsp_001705,txn_00230271,cust_02354,2026-01-16,product_not_received,lost,32.32
dsp_001706,txn_00230470,cust_02535,2026-03-18,product_not_received,won,104.0
dsp_001707,txn_00230544,cust_02535,2026-02-09,fraudulent,lost,42.37
dsp_001708,txn_00230900,cust_04929,2026-03-03,duplicate,won,20.02
dsp_001709,txn_00231001,cust_04929,2025-12-07,unauthorized,won,49.04
dsp_001710,txn_00231028,cust_04929,2026-04-10,product_not_received,lost,18.96
dsp_001711,txn_00231182,cust_02589,2026-04-01,fraudulent,lost,32.94
dsp_001712,txn_00231322,cust_02589,2026-03-02,product_not_received,won,37.03
dsp_001713,txn_00231480,cust_02010,2026-03-08,product_not_received,lost,146.98
dsp_001714,txn_00231819,cust_02902,2025-12-04,fraudulent,lost,279.18
dsp_001715,txn_00231822,cust_02902,2025-10-23,product_not_received,lost,27.86
dsp_001716,txn_00232201,cust_04600,2026-03-13,duplicate,won,35.32
dsp_001717,txn_00232207,cust_04600,2026-02-16,fraudulent,lost,97.72
dsp_001718,txn_00232305,cust_04600,2026-03-25,product_not_received,won,40.68
dsp_001719,txn_00232376,cust_00055,2026-03-21,fraudulent,pending,48.19
dsp_001720,txn_00232634,cust_02980,2025-08-21,unauthorized,lost,8.97
dsp_001721,txn_00232755,cust_02055,2026-04-02,fraudulent,lost,39.32
dsp_001722,txn_00232765,cust_02055,2025-10-06,fraudulent,won,60.31
dsp_001723,txn_00232784,cust_02055,2025-09-14,duplicate,lost,42.23
dsp_001724,txn_00232845,cust_02055,2026-03-09,unauthorized,lost,124.75
dsp_001725,txn_00233115,cust_00144,2026-02-16,fraudulent,lost,50.39
dsp_001726,txn_00233445,cust_01166,2026-02-12,duplicate,lost,89.89
dsp_001727,txn_00233593,cust_00891,2025-11-25,product_not_received,lost,15.54
dsp_001728,txn_00233728,cust_00891,2025-11-03,fraudulent,lost,12.45
dsp_001729,txn_00233735,cust_00891,2026-04-06,fraudulent,pending,16.84
dsp_001730,txn_00233743,cust_00891,2025-12-26,fraudulent,lost,3.51
dsp_001731,txn_00233820,cust_01171,2026-01-17,fraudulent,lost,11.86
dsp_001732,txn_00233856,cust_01171,2026-01-12,not_as_described,lost,96.97
dsp_001733,txn_00233867,cust_01171,2025-12-24,unauthorized,lost,5.02
dsp_001734,txn_00234047,cust_01085,2025-06-26,duplicate,won,11.09
dsp_001735,txn_00234169,cust_01966,2026-02-20,unauthorized,won,16.75
dsp_001736,txn_00234182,cust_01966,2026-03-09,not_as_described,lost,60.42
dsp_001737,txn_00234234,cust_01966,2026-02-26,product_not_received,won,28.7
dsp_001738,txn_00234361,cust_00451,2026-03-13,not_as_described,won,80.5
dsp_001739,txn_00234411,cust_00451,2026-01-24,product_not_received,won,69.47
dsp_001740,txn_00234443,cust_00451,2025-10-08,product_not_received,won,26.85
dsp_001741,txn_00234609,cust_03523,2026-03-04,fraudulent,lost,5.23
dsp_001742,txn_00234686,cust_03523,2026-03-18,not_as_described,pending,58.84
dsp_001743,txn_00234816,cust_02733,2026-03-25,not_as_described,pending,50.85
dsp_001744,txn_00234879,cust_00294,2026-03-26,product_not_received,pending,14.31
dsp_001745,txn_00235497,cust_03375,2025-12-08,duplicate,won,96.59
dsp_001746,txn_00235653,cust_03375,2025-12-24,fraudulent,lost,6.95
dsp_001747,txn_00235695,cust_03306,2026-02-20,fraudulent,won,4.7
dsp_001748,txn_00235764,cust_02789,2025-08-28,fraudulent,lost,50.04
dsp_001749,txn_00235772,cust_02789,2025-07-11,not_as_described,lost,46.5
dsp_001750,txn_00235828,cust_02789,2025-12-02,product_not_received,pending,15.53
dsp_001751,txn_00235854,cust_02789,2025-04-08,fraudulent,lost,64.34
dsp_001752,txn_00235888,cust_02789,2026-02-07,not_as_described,won,51.11
dsp_001753,txn_00236090,cust_00663,2026-02-03,fraudulent,won,400.37
dsp_001754,txn_00236232,cust_00663,2026-02-12,fraudulent,lost,21.51
dsp_001755,txn_00236361,cust_01257,2026-03-11,not_as_described,lost,29.89
dsp_001756,txn_00236432,cust_00853,2026-03-26,not_as_described,won,38.55
dsp_001757,txn_00236466,cust_00853,2026-02-28,duplicate,won,28.8
dsp_001758,txn_00236493,cust_00853,2026-04-08,fraudulent,won,4.98
dsp_001759,txn_00236545,cust_00853,2026-03-05,duplicate,won,5.15
dsp_001760,txn_00236782,cust_01495,2026-01-14,unauthorized,lost,276.52
dsp_001761,txn_00236894,cust_04008,2026-03-18,fraudulent,lost,22.05
dsp_001762,txn_00236978,cust_04008,2026-02-10,fraudulent,lost,21.61
dsp_001763,txn_00237096,cust_03399,2026-03-06,not_as_described,won,43.79
dsp_001764,txn_00237341,cust_00241,2025-12-28,duplicate,won,11.7
dsp_001765,txn_00237342,cust_00241,2025-06-24,fraudulent,won,41.37
dsp_001766,txn_00237743,cust_02528,2025-08-31,fraudulent,lost,21.04
dsp_001767,txn_00237763,cust_02528,2026-01-15,unauthorized,won,8.26
dsp_001768,txn_00237839,cust_04548,2026-03-13,product_not_received,won,120.19
dsp_001769,txn_00237863,cust_04548,2026-01-11,not_as_described,pending,107.72
dsp_001770,txn_00237972,cust_04548,2026-02-16,fraudulent,lost,17.02
dsp_001771,txn_00238058,cust_00189,2026-03-08,product_not_received,lost,147.16
dsp_001772,txn_00238281,cust_01124,2025-10-27,fraudulent,lost,293.35
dsp_001773,txn_00238355,cust_01124,2026-01-22,duplicate,won,120.74
dsp_001774,txn_00238420,cust_00285,2026-01-31,product_not_received,lost,101.58
dsp_001775,txn_00238437,cust_00285,2025-12-30,product_not_received,won,146.89
dsp_001776,txn_00239315,cust_00479,2025-05-18,duplicate,won,32.18
dsp_001777,txn_00239471,cust_00479,2025-04-28,unauthorized,lost,166.92
dsp_001778,txn_00239573,cust_02613,2026-03-29,fraudulent,lost,8.4
dsp_001779,txn_00239707,cust_00501,2026-02-10,fraudulent,lost,15.04
dsp_001780,txn_00240023,cust_03883,2025-10-04,duplicate,won,160.57
dsp_001781,txn_00240026,cust_03883,2025-07-29,duplicate,won,65.49
dsp_001782,txn_00240049,cust_03883,2025-05-15,not_as_described,pending,21.22
dsp_001783,txn_00240215,cust_04815,2025-10-08,not_as_described,lost,50.62
dsp_001784,txn_00240229,cust_04815,2025-10-31,fraudulent,won,20.45
dsp_001785,txn_00240331,cust_03347,2026-03-14,duplicate,won,57.45
dsp_001786,txn_00240485,cust_02017,2026-02-20,fraudulent,lost,71.62
dsp_001787,txn_00240720,cust_00620,2025-11-24,fraudulent,won,9.15
dsp_001788,txn_00240843,cust_00591,2026-03-30,fraudulent,pending,4.63
dsp_001789,txn_00240861,cust_00591,2026-03-13,fraudulent,pending,187.62
dsp_001790,txn_00241054,cust_03470,2026-03-14,not_as_described,won,59.46
dsp_001791,txn_00241112,cust_03490,2026-03-02,product_not_received,won,3.66
dsp_001792,txn_00241176,cust_03490,2026-04-01,fraudulent,lost,14.41
dsp_001793,txn_00241213,cust_03490,2026-03-13,unauthorized,pending,36.2
dsp_001794,txn_00241448,cust_00028,2026-01-22,product_not_received,lost,51.64
dsp_001795,txn_00241583,cust_01092,2026-02-16,product_not_received,won,20.54
dsp_001796,txn_00241873,cust_03055,2026-01-15,product_not_received,won,28.28
dsp_001797,txn_00241913,cust_03055,2025-12-10,duplicate,won,209.08
dsp_001798,txn_00241942,cust_03055,2026-01-06,duplicate,pending,15.48
dsp_001799,txn_00241946,cust_03055,2026-03-18,product_not_received,lost,84.26
dsp_001800,txn_00241973,cust_03055,2026-03-06,product_not_received,lost,111.51
dsp_001801,txn_00242003,cust_04890,2025-12-18,fraudulent,lost,10.63
dsp_001802,txn_00242083,cust_04890,2025-11-20,fraudulent,won,75.6
dsp_001803,txn_00242168,cust_04890,2025-12-26,not_as_described,lost,19.54
dsp_001804,txn_00242217,cust_00778,2026-03-13,product_not_received,lost,101.97
dsp_001805,txn_00242487,cust_00300,2026-04-10,fraudulent,pending,12.97
dsp_001806,txn_00242490,cust_00300,2026-04-01,product_not_received,pending,11.04
dsp_001807,txn_00242698,cust_01091,2025-09-30,duplicate,won,37.23
dsp_001808,txn_00242850,cust_01195,2026-04-01,fraudulent,lost,228.95
dsp_001809,txn_00242944,cust_01362,2026-04-04,fraudulent,pending,13.4
dsp_001810,txn_00242974,cust_01362,2026-03-24,fraudulent,lost,45.03
dsp_001811,txn_00243052,cust_01362,2026-03-26,fraudulent,lost,10.52
dsp_001812,txn_00243210,cust_00052,2025-12-04,fraudulent,lost,197.87
dsp_001813,txn_00243240,cust_00052,2025-12-16,product_not_received,won,34.06
dsp_001814,txn_00243260,cust_00052,2026-01-20,fraudulent,lost,19.87
dsp_001815,txn_00243658,cust_00972,2026-02-26,fraudulent,lost,104.78
dsp_001816,txn_00243761,cust_00972,2025-09-17,fraudulent,lost,47.88
dsp_001817,txn_00243837,cust_04349,2026-02-08,product_not_received,won,54.65
dsp_001818,txn_00243899,cust_04349,2025-12-12,product_not_received,lost,71.11
dsp_001819,txn_00243923,cust_04349,2025-11-07,duplicate,won,28.25
dsp_001820,txn_00243942,cust_04349,2026-01-31,fraudulent,lost,70.24
dsp_001821,txn_00243944,cust_04349,2026-02-04,not_as_described,lost,34.45
dsp_001822,txn_00244005,cust_04598,2026-03-26,fraudulent,lost,11.12
dsp_001823,txn_00244025,cust_04598,2026-04-02,fraudulent,won,34.3
dsp_001824,txn_00244061,cust_04598,2026-03-06,unauthorized,lost,10.28
dsp_001825,txn_00244128,cust_04598,2026-03-27,product_not_received,pending,33.82
dsp_001826,txn_00244164,cust_04598,2026-02-23,fraudulent,lost,42.36
dsp_001827,txn_00244323,cust_01114,2026-01-26,product_not_received,lost,15.55
dsp_001828,txn_00244988,cust_02792,2025-10-26,product_not_received,won,8.67
dsp_001829,txn_00245025,cust_02792,2025-05-01,fraudulent,lost,19.92
dsp_001830,txn_00245064,cust_02792,2025-06-12,fraudulent,lost,34.09
dsp_001831,txn_00245278,cust_01083,2026-03-23,not_as_described,won,59.41
dsp_001832,txn_00245581,cust_03237,2026-03-11,fraudulent,lost,62.7
dsp_001833,txn_00245753,cust_01792,2026-02-24,product_not_received,lost,5.37
dsp_001834,txn_00245814,cust_01792,2026-03-28,product_not_received,lost,11.31
dsp_001835,txn_00246069,cust_01805,2026-03-10,product_not_received,won,40.5
dsp_001836,txn_00246307,cust_02790,2025-11-09,product_not_received,lost,25.66
dsp_001837,txn_00246397,cust_03976,2026-01-19,fraudulent,won,47.81
dsp_001838,txn_00246848,cust_02911,2026-03-13,duplicate,lost,27.03
dsp_001839,txn_00246978,cust_02911,2026-03-27,product_not_received,pending,10.54
dsp_001840,txn_00247059,cust_01826,2026-01-14,duplicate,won,190.82
dsp_001841,txn_00247169,cust_01826,2026-01-02,unauthorized,pending,52.11
dsp_001842,txn_00247232,cust_04195,2025-12-24,fraudulent,won,13.45
dsp_001843,txn_00247366,cust_03014,2026-02-22,not_as_described,pending,34.11
dsp_001844,txn_00247585,cust_02930,2026-02-14,duplicate,won,41.74
dsp_001845,txn_00247810,cust_04093,2026-02-12,fraudulent,lost,93.49
dsp_001846,txn_00248135,cust_01150,2026-03-12,product_not_received,lost,7.09
dsp_001847,txn_00248162,cust_04475,2026-01-02,duplicate,won,121.2
dsp_001848,txn_00248234,cust_04475,2026-03-28,duplicate,pending,168.26
dsp_001849,txn_00248361,cust_00896,2026-03-19,fraudulent,lost,131.93
dsp_001850,txn_00248545,cust_00896,2026-03-17,not_as_described,won,13.5
dsp_001851,txn_00248588,cust_00391,2025-04-24,fraudulent,won,5.66
dsp_001852,txn_00248673,cust_00391,2025-05-12,fraudulent,lost,313.55
dsp_001853,txn_00248801,cust_00384,2026-02-23,fraudulent,lost,32.78
dsp_001854,txn_00248900,cust_00766,2026-01-04,fraudulent,lost,65.59
dsp_001855,txn_00248930,cust_00766,2026-02-03,product_not_received,lost,653.07
dsp_001856,txn_00249011,cust_01984,2026-02-14,duplicate,lost,18.87
dsp_001857,txn_00249188,cust_01984,2026-02-27,fraudulent,lost,13.99
dsp_001858,txn_00249313,cust_01547,2025-11-27,duplicate,lost,6.74
dsp_001859,txn_00249591,cust_01900,2025-11-25,product_not_received,won,57.49
dsp_001860,txn_00249660,cust_01900,2025-09-23,duplicate,won,33.64
dsp_001861,txn_00249742,cust_04108,2026-03-25,product_not_received,lost,2.8
dsp_001862,txn_00249796,cust_04909,2026-03-09,fraudulent,lost,10.83
dsp_001863,txn_00249811,cust_04909,2026-03-11,product_not_received,lost,22.9
dsp_001864,txn_00249870,cust_04909,2025-12-29,duplicate,won,7.18
dsp_001865,txn_00250400,cust_02896,2025-12-10,unauthorized,won,117.13
dsp_001866,txn_00250416,cust_02896,2025-07-22,duplicate,won,104.74
dsp_001867,txn_00250669,cust_02663,2026-03-23,duplicate,won,18.27
dsp_001868,txn_00250682,cust_02663,2026-03-20,fraudulent,won,161.23
dsp_001869,txn_00250695,cust_02663,2026-03-26,unauthorized,won,6.0
dsp_001870,txn_00250740,cust_02663,2026-04-01,not_as_described,lost,12.06
dsp_001871,txn_00251195,cust_01694,2026-03-24,product_not_received,lost,183.11
dsp_001872,txn_00251209,cust_01694,2026-03-28,fraudulent,lost,33.04
dsp_001873,txn_00251271,cust_01694,2026-03-27,fraudulent,lost,43.39
dsp_001874,txn_00251291,cust_01694,2026-03-15,fraudulent,lost,150.27
dsp_001875,txn_00251454,cust_00195,2026-03-20,not_as_described,won,33.0
dsp_001876,txn_00251818,cust_00337,2026-02-22,product_not_received,lost,19.09
dsp_001877,txn_00251869,cust_00337,2026-02-27,fraudulent,pending,23.98
dsp_001878,txn_00251981,cust_03212,2026-01-06,duplicate,won,35.47
dsp_001879,txn_00252128,cust_02513,2026-04-09,fraudulent,lost,79.8
dsp_001880,txn_00252295,cust_04219,2026-02-10,fraudulent,lost,7.0
dsp_001881,txn_00252315,cust_04219,2026-01-02,not_as_described,pending,12.83
dsp_001882,txn_00252582,cust_04254,2026-03-07,fraudulent,lost,44.5
dsp_001883,txn_00252725,cust_04254,2026-03-10,fraudulent,won,6.85
dsp_001884,txn_00252767,cust_04254,2026-01-30,product_not_received,pending,36.6
dsp_001885,txn_00253143,cust_01954,2025-12-30,fraudulent,lost,6.4
dsp_001886,txn_00253243,cust_03414,2026-03-16,fraudulent,pending,27.17
dsp_001887,txn_00253500,cust_00912,2026-03-15,fraudulent,pending,37.65
dsp_001888,txn_00253644,cust_02256,2026-03-07,not_as_described,won,377.04
dsp_001889,txn_00253652,cust_02256,2026-02-11,duplicate,lost,22.16
dsp_001890,txn_00253825,cust_03287,2026-02-22,product_not_received,won,75.54
dsp_001891,txn_00253916,cust_03287,2026-03-18,fraudulent,lost,6.61
dsp_001892,txn_00254140,cust_03596,2026-02-25,product_not_received,pending,90.4
dsp_001893,txn_00254459,cust_02508,2026-03-08,fraudulent,lost,12.46
dsp_001894,txn_00254504,cust_04960,2026-01-24,not_as_described,pending,13.52
dsp_001895,txn_00254644,cust_04960,2026-01-06,fraudulent,won,38.66
dsp_001896,txn_00254710,cust_01346,2026-03-01,not_as_described,lost,21.88
dsp_001897,txn_00254752,cust_01346,2026-02-13,unauthorized,lost,179.03
dsp_001898,txn_00254836,cust_01346,2026-02-05,fraudulent,lost,34.73
dsp_001899,txn_00255030,cust_01445,2025-08-09,not_as_described,won,24.69
dsp_001900,txn_00255033,cust_01445,2026-01-01,duplicate,won,5.39
dsp_001901,txn_00255037,cust_01445,2026-02-26,fraudulent,lost,15.3
dsp_001902,txn_00255043,cust_01445,2025-10-09,fraudulent,lost,34.43
dsp_001903,txn_00255075,cust_01451,2026-02-11,not_as_described,lost,14.99
dsp_001904,txn_00255146,cust_01451,2026-02-11,duplicate,won,189.73
dsp_001905,txn_00255159,cust_01451,2026-03-04,not_as_described,lost,13.84
dsp_001906,txn_00255166,cust_01451,2026-01-16,duplicate,won,88.92
dsp_001907,txn_00255187,cust_01451,2026-02-13,duplicate,won,7.74
dsp_001908,txn_00255201,cust_01451,2026-03-07,fraudulent,lost,11.99
dsp_001909,txn_00255240,cust_01451,2026-03-01,fraudulent,lost,7.91
dsp_001910,txn_00255569,cust_00449,2026-03-25,product_not_received,won,95.22
dsp_001911,txn_00255805,cust_04605,2026-03-12,fraudulent,won,15.58
dsp_001912,txn_00255918,cust_00063,2025-12-04,not_as_described,lost,25.37
dsp_001913,txn_00256445,cust_04386,2026-01-09,not_as_described,pending,10.08
dsp_001914,txn_00256794,cust_00685,2025-08-20,fraudulent,lost,18.37
dsp_001915,txn_00256838,cust_00685,2025-07-29,fraudulent,lost,83.2
dsp_001916,txn_00256913,cust_00081,2025-09-24,duplicate,pending,19.77
dsp_001917,txn_00256967,cust_00081,2026-01-03,product_not_received,won,39.33
dsp_001918,txn_00257131,cust_00122,2026-03-13,duplicate,pending,3.46
dsp_001919,txn_00257360,cust_04027,2026-03-05,not_as_described,pending,75.1
dsp_001920,txn_00257435,cust_04027,2026-02-20,duplicate,lost,38.66
dsp_001921,txn_00257502,cust_04027,2026-03-24,product_not_received,lost,30.04
dsp_001922,txn_00257626,cust_00922,2026-02-03,duplicate,lost,34.97
dsp_001923,txn_00257772,cust_01571,2026-01-04,product_not_received,lost,58.18
dsp_001924,txn_00257820,cust_01571,2026-02-07,fraudulent,pending,70.83
dsp_001925,txn_00257916,cust_01571,2026-01-19,product_not_received,won,124.01
dsp_001926,txn_00257921,cust_02072,2026-01-24,duplicate,won,6.28
dsp_001927,txn_00257925,cust_02072,2026-01-26,product_not_received,won,166.11
dsp_001928,txn_00257988,cust_02072,2026-02-18,fraudulent,lost,40.18
dsp_001929,txn_00258002,cust_02072,2026-03-04,duplicate,won,15.06
dsp_001930,txn_00258015,cust_02072,2026-03-24,product_not_received,lost,21.03
dsp_001931,txn_00258075,cust_02072,2026-01-29,unauthorized,pending,10.23
dsp_001932,txn_00258092,cust_02072,2026-01-31,not_as_described,lost,10.76
dsp_001933,txn_00258397,cust_01573,2026-03-12,fraudulent,lost,18.82
dsp_001934,txn_00258456,cust_01573,2026-02-26,duplicate,won,22.84
dsp_001935,txn_00258520,cust_01819,2026-03-27,not_as_described,lost,31.0
dsp_001936,txn_00258756,cust_03701,2026-01-19,fraudulent,lost,277.96
dsp_001937,txn_00258824,cust_03701,2026-01-06,product_not_received,lost,46.49
dsp_001938,txn_00258855,cust_03701,2026-01-16,not_as_described,lost,54.77
dsp_001939,txn_00259259,cust_01510,2026-01-14,product_not_received,won,23.99
dsp_001940,txn_00259273,cust_01510,2025-12-05,duplicate,won,11.8
dsp_001941,txn_00259286,cust_01510,2025-10-15,duplicate,won,31.71
dsp_001942,txn_00259297,cust_01510,2025-12-19,product_not_received,lost,47.27
dsp_001943,txn_00259408,cust_02456,2026-03-20,product_not_received,lost,8.9
dsp_001944,txn_00259461,cust_02456,2026-03-11,duplicate,lost,24.22
dsp_001945,txn_00259492,cust_02456,2026-03-16,fraudulent,lost,30.31
dsp_001946,txn_00259527,cust_02456,2026-03-15,fraudulent,lost,47.33
dsp_001947,txn_00259808,cust_03513,2025-07-03,fraudulent,lost,19.43
dsp_001948,txn_00259815,cust_04441,2026-02-15,fraudulent,lost,16.81
dsp_001949,txn_00259930,cust_04441,2026-02-14,duplicate,won,14.59
dsp_001950,txn_00259939,cust_04441,2026-01-27,fraudulent,lost,21.75
dsp_001951,txn_00260248,cust_01982,2026-02-05,unauthorized,won,8.81
dsp_001952,txn_00260318,cust_01846,2026-03-02,fraudulent,lost,42.26
dsp_001953,txn_00260497,cust_04647,2025-12-17,unauthorized,lost,32.98
dsp_001954,txn_00260586,cust_04647,2026-02-13,not_as_described,won,218.47
dsp_001955,txn_00260612,cust_04647,2026-02-28,product_not_received,lost,110.41
dsp_001956,txn_00260781,cust_03415,2025-11-07,fraudulent,lost,49.13
dsp_001957,txn_00260944,cust_01695,2026-03-15,fraudulent,lost,69.61
dsp_001958,txn_00261628,cust_01921,2026-02-04,fraudulent,won,43.29
dsp_001959,txn_00261754,cust_01482,2026-03-21,duplicate,won,22.16
dsp_001960,txn_00261809,cust_01365,2025-10-24,fraudulent,lost,20.98
dsp_001961,txn_00261830,cust_01365,2025-12-26,fraudulent,lost,3.96
dsp_001962,txn_00261853,cust_01365,2025-12-28,duplicate,won,28.92
dsp_001963,txn_00261900,cust_02364,2026-01-19,not_as_described,lost,33.79
dsp_001964,txn_00262089,cust_01853,2025-11-18,not_as_described,lost,88.09
dsp_001965,txn_00262114,cust_01853,2026-02-02,product_not_received,pending,4.81
dsp_001966,txn_00262163,cust_01853,2025-08-01,fraudulent,lost,43.58
dsp_001967,txn_00262278,cust_04772,2026-04-06,duplicate,won,40.04
dsp_001968,txn_00262397,cust_04772,2026-02-12,not_as_described,won,18.57
dsp_001969,txn_00262425,cust_03580,2026-03-10,not_as_described,pending,23.77
dsp_001970,txn_00262503,cust_03580,2026-03-23,fraudulent,lost,101.31
dsp_001971,txn_00262571,cust_03580,2026-03-20,duplicate,lost,51.72
dsp_001972,txn_00262759,cust_01001,2026-03-17,fraudulent,lost,104.05
dsp_001973,txn_00263144,cust_03170,2026-04-03,fraudulent,lost,63.78
dsp_001974,txn_00263336,cust_04469,2025-07-19,not_as_described,pending,12.55
dsp_001975,txn_00263372,cust_04469,2026-03-19,duplicate,won,16.81
dsp_001976,txn_00263388,cust_04469,2025-05-11,fraudulent,pending,8.03
dsp_001977,txn_00263655,cust_01567,2026-03-15,duplicate,won,7.08
dsp_001978,txn_00263733,cust_01567,2025-11-10,not_as_described,won,101.94
dsp_001979,txn_00263767,cust_01567,2026-01-31,fraudulent,lost,23.46
dsp_001980,txn_00263980,cust_04064,2026-03-20,unauthorized,won,86.13
dsp_001981,txn_00264234,cust_00074,2026-02-03,duplicate,lost,20.52
dsp_001982,txn_00264257,cust_00074,2026-01-01,not_as_described,won,27.55
dsp_001983,txn_00264346,cust_00074,2025-10-03,fraudulent,lost,75.47
dsp_001984,txn_00264497,cust_03564,2026-02-07,unauthorized,lost,39.59
dsp_001985,txn_00264582,cust_03564,2026-01-21,product_not_received,won,23.38
dsp_001986,txn_00264739,cust_04038,2025-11-10,not_as_described,lost,8.08
dsp_001987,txn_00264819,cust_04038,2025-09-11,fraudulent,pending,7.77
dsp_001988,txn_00264889,cust_04007,2026-02-09,not_as_described,won,77.8
dsp_001989,txn_00265002,cust_02168,2026-04-01,fraudulent,pending,20.86
dsp_001990,txn_00265044,cust_02168,2026-03-18,product_not_received,won,24.86
dsp_001991,txn_00265080,cust_02168,2026-04-05,not_as_described,won,220.45
dsp_001992,txn_00265193,cust_03943,2026-03-14,not_as_described,lost,114.27
dsp_001993,txn_00265286,cust_01500,2026-02-18,fraudulent,lost,14.24
dsp_001994,txn_00265321,cust_01500,2025-10-26,product_not_received,won,14.03
dsp_001995,txn_00265367,cust_01500,2026-04-01,fraudulent,lost,21.1
dsp_001996,txn_00265389,cust_01500,2025-12-11,product_not_received,won,11.24
dsp_001997,txn_00265463,cust_04829,2026-02-17,duplicate,pending,29.77
dsp_001998,txn_00265492,cust_04829,2026-03-10,product_not_received,lost,10.94
dsp_001999,txn_00265560,cust_04829,2026-03-29,duplicate,won,2.73
dsp_002000,txn_00265571,cust_04829,2026-03-05,fraudulent,lost,24.21
dsp_002001,txn_00265856,cust_02022,2026-02-20,not_as_described,lost,77.46
dsp_002002,txn_00265876,cust_02022,2026-03-03,product_not_received,won,55.87
dsp_002003,txn_00266128,cust_01112,2026-04-02,unauthorized,won,16.95
dsp_002004,txn_00266131,cust_01112,2026-04-10,product_not_received,lost,243.36
dsp_002005,txn_00266623,cust_02799,2026-01-03,not_as_described,pending,15.1
dsp_002006,txn_00267080,cust_04161,2026-02-26,fraudulent,won,14.38
dsp_002007,txn_00267097,cust_04161,2026-02-07,product_not_received,lost,33.24
dsp_002008,txn_00267448,cust_01728,2026-02-10,not_as_described,pending,67.19
dsp_002009,txn_00267912,cust_01172,2025-11-26,fraudulent,pending,34.62
dsp_002010,txn_00268012,cust_01172,2025-05-21,not_as_described,won,34.57
dsp_002011,txn_00268439,cust_04460,2026-03-28,duplicate,lost,115.23
dsp_002012,txn_00268568,cust_03004,2025-12-28,fraudulent,pending,88.2
dsp_002013,txn_00268610,cust_03004,2026-01-31,product_not_received,won,12.98
dsp_002014,txn_00268816,cust_01194,2026-03-16,product_not_received,won,22.72
