customer_id,business_name,industry,signup_date,plan,mrr,country,employee_size
cust_02819,Business_2819,Marketplace,2026-03-14,Growth,99,USA,51-200
cust_02820,Business_2820,SaaS,2026-01-22,Pro,299,USA,1-10
cust_02821,Business_2821,Marketplace,2025-05-07,Pro,299,Germany,201-1000
cust_02822,Business_2822,E-commerce,2026-02-12,Growth,99,India,1-10
cust_02823,Business_2823,E-commerce,2025-11-15,Growth,99,Canada,11-50
cust_02824,Business_2824,E-commerce,2026-02-13,Growth,99,USA,11-50
cust_02825,Business_2825,SaaS,2026-01-28,Pro,299,USA,51-200
cust_02826,Business_2826,Retail,2025-08-01,Growth,99,Canada,11-50
cust_02827,Business_2827,E-commerce,2025-10-10,Starter,29,Brazil,1-10
cust_02828,Business_2828,Retail,2026-03-03,Starter,29,Canada,1-10
cust_02829,Business_2829,SaaS,2026-01-07,Pro,299,USA,51-200
cust_02830,Business_2830,E-commerce,2026-03-12,Growth,99,Germany,1-10
cust_02831,Business_2831,SaaS,2025-12-27,Growth,99,USA,1-10
cust_02832,Business_2832,SaaS,2025-11-05,Pro,299,UK,51-200
cust_02833,Business_2833,Marketplace,2026-02-28,Pro,299,USA,11-50
cust_02834,Business_2834,E-commerce,2026-02-03,Starter,29,USA,1-10
cust_02835,Business_2835,Non-profit,2026-01-14,Starter,29,Canada,1-10
cust_02836,Business_2836,SaaS,2025-05-17,Growth,99,India,11-50
cust_02837,Business_2837,E-commerce,2025-03-15,Starter,29,UK,1-10
cust_02838,Business_2838,E-commerce,2026-03-10,Starter,29,UK,1-10
cust_02839,Business_2839,E-commerce,2025-09-25,Growth,99,Singapore,11-50
cust_02840,Business_2840,SaaS,2026-01-19,Pro,299,USA,11-50
cust_02841,Business_2841,E-commerce,2026-01-15,Pro,299,USA,11-50
cust_02842,Business_2842,Services,2025-09-28,Growth,99,Canada,1-10
cust_02843,Business_2843,E-commerce,2025-05-19,Pro,299,Australia,1-10
cust_02844,Business_2844,SaaS,2025-03-19,Growth,99,USA,1-10
cust_02845,Business_2845,Retail,2025-12-02,Growth,99,USA,11-50
cust_02846,Business_2846,SaaS,2026-01-21,Pro,299,Brazil,201-1000
cust_02847,Business_2847,Services,2025-09-11,Growth,99,USA,11-50
cust_02848,Business_2848,E-commerce,2026-02-09,Growth,99,USA,11-50
cust_02849,Business_2849,SaaS,2025-12-06,Starter,29,Canada,1-10
cust_02850,Business_2850,Retail,2026-01-21,Pro,299,USA,201-1000
cust_02851,Business_2851,Marketplace,2025-11-07,Growth,99,India,1-10
cust_02852,Business_2852,Marketplace,2026-02-11,Pro,299,India,11-50
cust_02853,Business_2853,SaaS,2026-02-18,Starter,29,UK,1-10
cust_02854,Business_2854,E-commerce,2025-05-19,Starter,29,USA,11-50
cust_02855,Business_2855,Services,2026-03-03,Growth,99,USA,1-10
cust_02856,Business_2856,Marketplace,2025-12-21,Growth,99,Canada,11-50
cust_02857,Business_2857,Retail,2026-02-14,Starter,29,USA,1-10
cust_02858,Business_2858,E-commerce,2026-03-11,Starter,29,Canada,1-10
cust_02859,Business_2859,E-commerce,2026-03-11,Growth,99,UK,11-50
cust_02860,Business_2860,Services,2026-02-20,Starter,29,Brazil,11-50
cust_02861,Business_2861,E-commerce,2025-07-17,Pro,299,Canada,51-200
cust_02862,Business_2862,E-commerce,2026-02-04,Growth,99,Canada,11-50
cust_02863,Business_2863,E-commerce,2025-03-20,Growth,99,Australia,11-50
cust_02864,Business_2864,E-commerce,2025-12-01,Pro,299,USA,11-50
cust_02865,Business_2865,Marketplace,2026-01-06,Growth,99,Singapore,11-50
cust_02866,Business_2866,Non-profit,2025-12-01,Starter,29,Singapore,1-10
cust_02867,Business_2867,SaaS,2025-12-18,Starter,29,Canada,1-10
cust_02868,Business_2868,SaaS,2025-09-26,Pro,299,UK,51-200
cust_02869,Business_2869,SaaS,2026-02-04,Starter,29,India,11-50
cust_02870,Business_2870,E-commerce,2026-01-22,Growth,99,Canada,11-50
cust_02871,Business_2871,E-commerce,2025-06-19,Starter,29,UK,1-10
cust_02872,Business_2872,E-commerce,2025-03-29,Starter,29,Brazil,11-50
cust_02873,Business_2873,Services,2025-06-21,Growth,99,Australia,1-10
cust_02874,Business_2874,Healthcare,2026-01-09,Growth,99,Brazil,11-50
cust_02875,Business_2875,E-commerce,2025-09-15,Pro,299,Germany,51-200
cust_02876,Business_2876,SaaS,2025-12-28,Starter,29,USA,1-10
cust_02877,Business_2877,Retail,2025-12-23,Growth,99,USA,11-50
cust_02878,Business_2878,SaaS,2026-02-16,Pro,299,Australia,51-200
cust_02879,Business_2879,SaaS,2025-11-28,Pro,299,India,201-1000
cust_02880,Business_2880,E-commerce,2026-02-19,Growth,99,India,1-10
cust_02881,Business_2881,E-commerce,2026-01-26,Starter,29,Brazil,1-10
cust_02882,Business_2882,SaaS,2025-07-27,Growth,99,USA,1-10
cust_02883,Business_2883,SaaS,2026-02-16,Pro,299,USA,11-50
cust_02884,Business_2884,SaaS,2026-03-07,Growth,99,Canada,11-50
cust_02885,Business_2885,Education,2026-03-07,Starter,29,India,1-10
cust_02886,Business_2886,Services,2025-04-10,Growth,99,UK,1-10
cust_02887,Business_2887,SaaS,2025-12-21,Starter,29,USA,1-10
cust_02888,Business_2888,SaaS,2026-01-11,Pro,299,USA,11-50
cust_02889,Business_2889,Retail,2025-08-28,Starter,29,Canada,11-50
cust_02890,Business_2890,E-commerce,2025-08-11,Starter,29,USA,1-10
cust_02891,Business_2891,E-commerce,2026-01-26,Starter,29,India,1-10
cust_02892,Business_2892,E-commerce,2025-10-25,Growth,99,USA,1-10
cust_02893,Business_2893,Retail,2025-09-20,Starter,29,India,11-50
cust_02894,Business_2894,SaaS,2025-11-08,Pro,299,Canada,201-1000
cust_02895,Business_2895,Services,2026-02-24,Starter,29,Canada,1-10
cust_02896,Business_2896,SaaS,2025-07-08,Pro,299,USA,51-200
cust_02897,Business_2897,Retail,2025-12-13,Starter,29,Canada,1-10
cust_02898,Business_2898,SaaS,2026-02-04,Growth,99,Canada,1-10
cust_02899,Business_2899,Services,2026-01-08,Growth,99,Canada,1-10
cust_02900,Business_2900,E-commerce,2026-03-11,Growth,99,Brazil,11-50
cust_02901,Business_2901,SaaS,2026-02-27,Growth,99,India,11-50
cust_02902,Business_2902,Marketplace,2025-09-22,Pro,299,Canada,51-200
cust_02903,Business_2903,Retail,2026-03-15,Pro,299,Australia,1-10
cust_02904,Business_2904,Marketplace,2026-01-10,Pro,299,India,51-200
cust_02905,Business_2905,SaaS,2025-12-17,Growth,99,Germany,11-50
cust_02906,Business_2906,Retail,2026-03-09,Growth,99,UK,1-10
cust_02907,Business_2907,SaaS,2025-03-15,Growth,99,Brazil,11-50
cust_02908,Business_2908,SaaS,2026-02-13,Starter,29,USA,1-10
cust_02909,Business_2909,Services,2026-01-31,Starter,29,Canada,1-10
cust_02910,Business_2910,E-commerce,2026-01-31,Starter,29,USA,1-10
cust_02911,Business_2911,SaaS,2026-02-12,Pro,299,UK,51-200
cust_02912,Business_2912,SaaS,2026-03-15,Pro,299,USA,201-1000
cust_02913,Business_2913,Retail,2025-10-10,Starter,29,USA,1-10
cust_02914,Business_2914,Marketplace,2025-03-15,Pro,299,Canada,51-200
cust_02915,Business_2915,Education,2026-02-13,Starter,29,USA,1-10
cust_02916,Business_2916,E-commerce,2025-11-05,Starter,29,USA,1-10
cust_02917,Business_2917,Non-profit,2025-10-04,Starter,29,USA,1-10
cust_02918,Business_2918,Services,2025-08-01,Growth,99,USA,51-200
cust_02919,Business_2919,SaaS,2026-01-09,Pro,299,USA,51-200
cust_02920,Business_2920,SaaS,2026-01-31,Growth,99,USA,1-10
cust_02921,Business_2921,Retail,2026-01-27,Starter,29,Germany,1-10
cust_02922,Business_2922,Retail,2025-10-17,Starter,29,USA,11-50
cust_02923,Business_2923,SaaS,2025-08-24,Pro,299,USA,51-200
cust_02924,Business_2924,E-commerce,2026-02-19,Pro,299,USA,51-200
cust_02925,Business_2925,E-commerce,2026-01-19,Starter,29,USA,1-10
cust_02926,Business_2926,Retail,2025-06-10,Growth,99,USA,51-200
cust_02927,Business_2927,Non-profit,2025-08-30,Growth,99,Brazil,11-50
cust_02928,Business_2928,SaaS,2025-03-15,Pro,299,UK,1-10
cust_02929,Business_2929,SaaS,2025-09-28,Growth,99,USA,51-200
cust_02930,Business_2930,Marketplace,2026-01-15,Growth,99,USA,1-10
cust_02931,Business_2931,Marketplace,2025-11-28,Starter,29,India,1-10
cust_02932,Business_2932,Retail,2025-11-06,Starter,29,Germany,11-50
cust_02933,Business_2933,Marketplace,2026-03-06,Growth,99,USA,11-50
cust_02934,Business_2934,E-commerce,2025-12-11,Pro,299,India,201-1000
cust_02935,Business_2935,Retail,2025-10-18,Starter,29,USA,11-50
cust_02936,Business_2936,E-commerce,2026-02-22,Growth,99,UK,11-50
cust_02937,Business_2937,Services,2025-09-14,Starter,29,Brazil,1-10
cust_02938,Business_2938,SaaS,2025-11-30,Pro,299,Germany,1-10
cust_02939,Business_2939,Services,2025-03-16,Starter,29,UK,1-10
cust_02940,Business_2940,SaaS,2026-03-10,Starter,29,Germany,1-10
cust_02941,Business_2941,E-commerce,2026-02-07,Pro,299,Canada,11-50
cust_02942,Business_2942,Healthcare,2025-11-25,Pro,299,USA,51-200
cust_02943,Business_2943,Marketplace,2026-02-01,Pro,299,Canada,11-50
cust_02944,Business_2944,Services,2025-10-16,Starter,29,USA,1-10
cust_02945,Business_2945,Marketplace,2025-09-26,Pro,299,India,51-200
cust_02946,Business_2946,Services,2026-03-03,Starter,29,USA,1-10
cust_02947,Business_2947,Non-profit,2025-12-19,Starter,29,USA,1-10
cust_02948,Business_2948,SaaS,2025-12-20,Pro,299,USA,11-50
cust_02949,Business_2949,E-commerce,2026-01-19,Growth,99,Singapore,11-50
cust_02950,Business_2950,Marketplace,2025-04-25,Growth,99,Germany,11-50
cust_02951,Business_2951,Retail,2025-08-17,Starter,29,UK,1-10
cust_02952,Business_2952,Marketplace,2025-10-23,Pro,299,Germany,1-10
cust_02953,Business_2953,SaaS,2025-10-16,Starter,29,USA,1-10
cust_02954,Business_2954,E-commerce,2025-12-31,Starter,29,USA,11-50
cust_02955,Business_2955,SaaS,2025-05-15,Growth,99,USA,11-50
cust_02956,Business_2956,Marketplace,2025-10-24,Pro,299,Canada,51-200
cust_02957,Business_2957,E-commerce,2025-10-10,Growth,99,USA,11-50
cust_02958,Business_2958,E-commerce,2025-07-21,Growth,99,USA,51-200
cust_02959,Business_2959,Services,2026-02-05,Starter,29,Canada,11-50
cust_02960,Business_2960,SaaS,2025-08-30,Pro,299,USA,51-200
cust_02961,Business_2961,SaaS,2026-02-17,Starter,29,UK,1-10
cust_02962,Business_2962,Education,2026-01-24,Starter,29,Canada,1-10
cust_02963,Business_2963,E-commerce,2026-01-25,Growth,99,Germany,1-10
cust_02964,Business_2964,SaaS,2025-03-15,Growth,99,USA,51-200
cust_02965,Business_2965,Services,2025-07-25,Growth,99,Australia,11-50
cust_02966,Business_2966,Healthcare,2025-10-22,Starter,29,USA,11-50
cust_02967,Business_2967,E-commerce,2025-10-11,Growth,99,UK,11-50
cust_02968,Business_2968,E-commerce,2025-12-06,Pro,299,Brazil,51-200
cust_02969,Business_2969,SaaS,2025-03-28,Growth,99,Canada,51-200
cust_02970,Business_2970,SaaS,2025-12-23,Starter,29,UK,1-10
cust_02971,Business_2971,Marketplace,2026-01-17,Pro,299,USA,51-200
cust_02972,Business_2972,Non-profit,2026-02-22,Growth,99,USA,51-200
cust_02973,Business_2973,Education,2025-09-11,Pro,299,Germany,11-50
cust_02974,Business_2974,Education,2025-10-07,Growth,99,USA,11-50
cust_02975,Business_2975,Non-profit,2026-01-16,Starter,29,UK,1-10
cust_02976,Business_2976,SaaS,2026-03-12,Pro,299,Australia,51-200
cust_02977,Business_2977,E-commerce,2025-08-08,Growth,99,Brazil,1-10
cust_02978,Business_2978,Retail,2026-03-14,Pro,299,USA,201-1000
cust_02979,Business_2979,Retail,2025-10-21,Growth,99,USA,11-50
cust_02980,Business_2980,Services,2025-03-15,Starter,29,USA,51-200
cust_02981,Business_2981,Services,2026-01-05,Starter,29,Australia,11-50
cust_02982,Business_2982,E-commerce,2026-02-11,Growth,99,India,11-50
cust_02983,Business_2983,E-commerce,2025-10-20,Starter,29,USA,1-10
cust_02984,Business_2984,Marketplace,2025-08-24,Growth,99,USA,11-50
cust_02985,Business_2985,E-commerce,2025-12-11,Growth,99,USA,11-50
cust_02986,Business_2986,Education,2025-03-15,Pro,299,USA,11-50
cust_02987,Business_2987,Healthcare,2026-03-09,Starter,29,USA,11-50
cust_02988,Business_2988,SaaS,2025-12-21,Growth,99,India,51-200
cust_02989,Business_2989,Retail,2025-10-14,Growth,99,USA,1-10
cust_02990,Business_2990,Healthcare,2025-07-20,Growth,99,USA,11-50
cust_02991,Business_2991,Services,2026-02-20,Growth,99,Australia,51-200
cust_02992,Business_2992,SaaS,2025-09-03,Pro,299,USA,201-1000
cust_02993,Business_2993,Retail,2025-12-09,Starter,29,Canada,1-10
cust_02994,Business_2994,SaaS,2026-01-14,Pro,299,USA,201-1000
cust_02995,Business_2995,E-commerce,2026-02-27,Pro,299,Canada,11-50
cust_02996,Business_2996,Marketplace,2025-07-18,Pro,299,Brazil,11-50
cust_02997,Business_2997,Retail,2026-02-23,Growth,99,USA,51-200
cust_02998,Business_2998,SaaS,2026-01-30,Pro,299,UK,11-50
cust_02999,Business_2999,Marketplace,2026-02-02,Pro,299,UK,201-1000
cust_03000,Business_3000,E-commerce,2025-07-12,Growth,99,India,11-50
cust_03001,Business_3001,Services,2025-11-01,Growth,99,India,11-50
cust_03002,Business_3002,SaaS,2025-09-05,Pro,299,UK,201-1000
cust_03003,Business_3003,SaaS,2026-02-09,Pro,299,UK,201-1000
cust_03004,Business_3004,Retail,2025-11-18,Growth,99,UK,1-10
cust_03005,Business_3005,E-commerce,2025-12-04,Pro,299,Australia,1-10
cust_03006,Business_3006,Retail,2025-08-13,Growth,99,USA,51-200
cust_03007,Business_3007,Retail,2025-06-05,Starter,29,USA,51-200
cust_03008,Business_3008,SaaS,2026-03-14,Starter,29,Singapore,1-10
cust_03009,Business_3009,E-commerce,2025-11-01,Growth,99,Brazil,1-10
cust_03010,Business_3010,SaaS,2026-03-09,Growth,99,USA,11-50
cust_03011,Business_3011,Retail,2025-12-10,Pro,299,USA,201-1000
cust_03012,Business_3012,Marketplace,2026-02-03,Pro,299,USA,201-1000
cust_03013,Business_3013,Services,2026-01-31,Starter,29,UK,11-50
cust_03014,Business_3014,SaaS,2026-01-22,Growth,99,USA,1-10
cust_03015,Business_3015,E-commerce,2025-11-19,Growth,99,Brazil,11-50
cust_03016,Business_3016,Services,2026-01-26,Growth,99,USA,51-200
cust_03017,Business_3017,E-commerce,2025-10-08,Growth,99,India,51-200
cust_03018,Business_3018,Marketplace,2026-01-12,Pro,299,USA,51-200
cust_03019,Business_3019,Marketplace,2026-03-07,Starter,29,UK,1-10
cust_03020,Business_3020,Services,2025-09-13,Growth,99,India,1-10
cust_03021,Business_3021,SaaS,2026-02-03,Growth,99,USA,51-200
cust_03022,Business_3022,Education,2026-01-06,Growth,99,USA,51-200
cust_03023,Business_3023,Marketplace,2025-10-28,Starter,29,Canada,51-200
cust_03024,Business_3024,E-commerce,2026-01-26,Growth,99,USA,11-50
cust_03025,Business_3025,SaaS,2026-03-09,Pro,299,USA,201-1000
cust_03026,Business_3026,E-commerce,2026-01-18,Growth,99,USA,1-10
cust_03027,Business_3027,E-commerce,2025-04-03,Starter,29,Brazil,1-10
cust_03028,Business_3028,SaaS,2025-11-12,Growth,99,Canada,11-50
cust_03029,Business_3029,Services,2025-11-02,Growth,99,Germany,11-50
cust_03030,Business_3030,Education,2025-11-15,Growth,99,Singapore,11-50
cust_03031,Business_3031,Retail,2026-02-17,Starter,29,Germany,1-10
cust_03032,Business_3032,Non-profit,2026-01-09,Starter,29,Australia,1-10
cust_03033,Business_3033,E-commerce,2025-09-30,Pro,299,USA,201-1000
cust_03034,Business_3034,SaaS,2026-03-03,Starter,29,Brazil,51-200
cust_03035,Business_3035,SaaS,2026-02-04,Growth,99,Brazil,11-50
cust_03036,Business_3036,Marketplace,2026-02-05,Pro,299,UK,51-200
cust_03037,Business_3037,Marketplace,2026-01-07,Pro,299,UK,51-200
cust_03038,Business_3038,E-commerce,2025-03-15,Growth,99,Canada,11-50
cust_03039,Business_3039,Education,2026-03-07,Starter,29,UK,1-10
cust_03040,Business_3040,E-commerce,2025-12-18,Starter,29,USA,11-50
cust_03041,Business_3041,Marketplace,2026-02-20,Starter,29,UK,11-50
cust_03042,Business_3042,Non-profit,2025-03-15,Growth,99,Canada,11-50
cust_03043,Business_3043,Retail,2026-03-01,Pro,299,USA,201-1000
cust_03044,Business_3044,SaaS,2026-01-12,Growth,99,USA,11-50
cust_03045,Business_3045,Marketplace,2025-10-06,Pro,299,USA,201-1000
cust_03046,Business_3046,SaaS,2025-10-20,Pro,299,USA,11-50
cust_03047,Business_3047,Marketplace,2026-01-09,Pro,299,USA,11-50
cust_03048,Business_3048,Education,2026-01-23,Growth,99,India,11-50
cust_03049,Business_3049,Retail,2026-01-14,Starter,29,India,1-10
cust_03050,Business_3050,E-commerce,2026-02-07,Starter,29,Canada,1-10
cust_03051,Business_3051,E-commerce,2026-02-16,Starter,29,UK,11-50
cust_03052,Business_3052,Non-profit,2025-12-26,Starter,29,India,1-10
cust_03053,Business_3053,E-commerce,2026-02-06,Starter,29,USA,1-10
cust_03054,Business_3054,Retail,2026-02-03,Pro,299,USA,51-200
cust_03055,Business_3055,SaaS,2025-11-07,Growth,99,UK,51-200
cust_03056,Business_3056,SaaS,2025-03-15,Pro,299,USA,51-200
cust_03057,Business_3057,Marketplace,2025-11-24,Pro,299,USA,1-10
cust_03058,Business_3058,E-commerce,2026-03-06,Pro,299,USA,51-200
cust_03059,Business_3059,SaaS,2026-03-06,Starter,29,UK,11-50
cust_03060,Business_3060,Services,2025-03-18,Pro,299,UK,11-50
cust_03061,Business_3061,E-commerce,2026-02-01,Starter,29,Germany,1-10
cust_03062,Business_3062,Services,2026-03-04,Growth,99,Germany,11-50
cust_03063,Business_3063,Retail,2025-11-26,Pro,299,USA,11-50
cust_03064,Business_3064,Retail,2025-11-18,Starter,29,Canada,1-10
cust_03065,Business_3065,Education,2025-11-10,Pro,299,USA,201-1000
cust_03066,Business_3066,E-commerce,2026-02-06,Starter,29,Canada,1-10
cust_03067,Business_3067,Services,2026-03-14,Growth,99,Singapore,11-50
cust_03068,Business_3068,Services,2025-03-15,Pro,299,Canada,201-1000
cust_03069,Business_3069,SaaS,2026-02-09,Growth,99,UK,1-10
cust_03070,Business_3070,SaaS,2025-10-31,Growth,99,Brazil,1-10
cust_03071,Business_3071,E-commerce,2025-10-19,Growth,99,Germany,11-50
cust_03072,Business_3072,Non-profit,2025-11-23,Growth,99,India,51-200
cust_03073,Business_3073,Services,2026-01-29,Starter,29,UK,1-10
cust_03074,Business_3074,SaaS,2026-02-06,Growth,99,Canada,11-50
cust_03075,Business_3075,SaaS,2025-11-26,Growth,99,USA,1-10
cust_03076,Business_3076,SaaS,2025-07-17,Starter,29,Canada,11-50
cust_03077,Business_3077,SaaS,2025-03-29,Starter,29,USA,1-10
cust_03078,Business_3078,Marketplace,2026-03-02,Pro,299,Singapore,11-50
cust_03079,Business_3079,Retail,2026-02-23,Growth,99,Canada,11-50
cust_03080,Business_3080,E-commerce,2025-04-02,Pro,299,UK,11-50
cust_03081,Business_3081,Services,2025-10-06,Growth,99,India,11-50
cust_03082,Business_3082,SaaS,2025-07-01,Starter,29,USA,1-10
cust_03083,Business_3083,Education,2026-02-16,Starter,29,Germany,11-50
cust_03084,Business_3084,Retail,2025-11-29,Growth,99,USA,1-10
cust_03085,Business_3085,Marketplace,2025-10-22,Pro,299,Australia,1-10
cust_03086,Business_3086,Services,2025-10-30,Growth,99,USA,1-10
cust_03087,Business_3087,E-commerce,2026-01-12,Growth,99,Australia,1-10
cust_03088,Business_3088,E-commerce,2026-03-14,Growth,99,USA,51-200
cust_03089,Business_3089,E-commerce,2025-12-01,Pro,299,Singapore,201-1000
cust_03090,Business_3090,Healthcare,2026-02-08,Pro,299,Brazil,11-50
cust_03091,Business_3091,E-commerce,2026-01-03,Starter,29,UK,1-10
cust_03092,Business_3092,Services,2025-03-15,Growth,99,Germany,11-50
cust_03093,Business_3093,Marketplace,2026-01-13,Growth,99,India,51-200
cust_03094,Business_3094,E-commerce,2025-08-08,Growth,99,Canada,11-50
cust_03095,Business_3095,E-commerce,2026-02-18,Pro,299,Canada,201-1000
cust_03096,Business_3096,Marketplace,2025-11-02,Pro,299,India,11-50
cust_03097,Business_3097,SaaS,2025-03-15,Pro,299,UK,11-50
cust_03098,Business_3098,E-commerce,2026-03-03,Pro,299,USA,51-200
cust_03099,Business_3099,SaaS,2026-03-14,Pro,299,India,11-50
cust_03100,Business_3100,Non-profit,2026-01-06,Starter,29,USA,1-10
cust_03101,Business_3101,Marketplace,2026-03-04,Starter,29,Brazil,1-10
cust_03102,Business_3102,Services,2025-10-01,Pro,299,Canada,51-200
cust_03103,Business_3103,E-commerce,2025-05-24,Pro,299,USA,51-200
cust_03104,Business_3104,E-commerce,2026-01-06,Pro,299,India,11-50
cust_03105,Business_3105,Retail,2026-02-08,Starter,29,Canada,1-10
cust_03106,Business_3106,E-commerce,2026-01-06,Growth,99,Australia,1-10
cust_03107,Business_3107,Retail,2025-10-12,Starter,29,USA,1-10
cust_03108,Business_3108,Marketplace,2026-03-14,Pro,299,Australia,11-50
cust_03109,Business_3109,Non-profit,2025-11-29,Starter,29,UK,1-10
cust_03110,Business_3110,SaaS,2025-11-21,Starter,29,USA,1-10
cust_03111,Business_3111,E-commerce,2025-11-14,Starter,29,Canada,1-10
cust_03112,Business_3112,Services,2026-02-10,Starter,29,Canada,1-10
cust_03113,Business_3113,Marketplace,2025-10-16,Starter,29,USA,51-200
cust_03114,Business_3114,Marketplace,2026-03-04,Growth,99,UK,11-50
cust_03115,Business_3115,E-commerce,2026-02-17,Pro,299,USA,11-50
cust_03116,Business_3116,E-commerce,2025-07-07,Starter,29,UK,1-10
cust_03117,Business_3117,Retail,2025-10-05,Growth,99,USA,1-10
cust_03118,Business_3118,Marketplace,2026-03-14,Growth,99,UK,1-10
cust_03119,Business_3119,Services,2026-02-09,Pro,299,USA,51-200
cust_03120,Business_3120,Marketplace,2026-02-15,Growth,99,India,11-50
cust_03121,Business_3121,Marketplace,2026-02-06,Growth,99,Canada,51-200
cust_03122,Business_3122,Services,2026-02-09,Starter,29,USA,1-10
cust_03123,Business_3123,E-commerce,2026-03-08,Growth,99,Australia,1-10
cust_03124,Business_3124,Healthcare,2026-01-01,Pro,299,USA,11-50
cust_03125,Business_3125,Retail,2025-10-08,Starter,29,India,1-10
cust_03126,Business_3126,SaaS,2025-11-24,Growth,99,Brazil,11-50
cust_03127,Business_3127,SaaS,2025-11-01,Pro,299,Canada,51-200
cust_03128,Business_3128,Retail,2026-03-05,Growth,99,USA,11-50
cust_03129,Business_3129,SaaS,2025-03-17,Growth,99,USA,11-50
cust_03130,Business_3130,E-commerce,2025-08-09,Starter,29,Germany,1-10
cust_03131,Business_3131,Marketplace,2025-08-31,Pro,299,Canada,201-1000
cust_03132,Business_3132,Retail,2025-08-20,Growth,99,USA,11-50
cust_03133,Business_3133,E-commerce,2025-04-26,Starter,29,USA,1-10
cust_03134,Business_3134,Services,2025-12-11,Growth,99,USA,11-50
cust_03135,Business_3135,E-commerce,2026-02-17,Growth,99,USA,1-10
cust_03136,Business_3136,SaaS,2025-11-20,Starter,29,India,1-10
cust_03137,Business_3137,SaaS,2025-10-04,Pro,299,India,11-50
cust_03138,Business_3138,Marketplace,2025-10-06,Starter,29,Brazil,1-10
cust_03139,Business_3139,E-commerce,2025-12-17,Growth,99,Germany,11-50
cust_03140,Business_3140,E-commerce,2026-03-07,Pro,299,Australia,11-50
cust_03141,Business_3141,Marketplace,2026-01-19,Pro,299,India,201-1000
cust_03142,Business_3142,Retail,2025-05-15,Starter,29,Germany,1-10
cust_03143,Business_3143,E-commerce,2025-11-30,Pro,299,Germany,11-50
cust_03144,Business_3144,E-commerce,2025-12-13,Starter,29,Brazil,1-10
cust_03145,Business_3145,SaaS,2026-02-06,Pro,299,Brazil,51-200
cust_03146,Business_3146,SaaS,2026-01-19,Pro,299,USA,11-50
cust_03147,Business_3147,Marketplace,2025-06-18,Pro,299,Canada,11-50
cust_03148,Business_3148,SaaS,2025-11-04,Pro,299,UK,11-50
cust_03149,Business_3149,SaaS,2025-09-11,Pro,299,Germany,51-200
cust_03150,Business_3150,Education,2026-01-02,Growth,99,Canada,1-10
cust_03151,Business_3151,Retail,2025-11-16,Starter,29,USA,1-10
cust_03152,Business_3152,E-commerce,2026-02-09,Starter,29,Brazil,1-10
cust_03153,Business_3153,Non-profit,2025-10-20,Starter,29,Germany,1-10
cust_03154,Business_3154,Education,2026-01-08,Pro,299,Germany,51-200
cust_03155,Business_3155,Healthcare,2026-01-04,Pro,299,USA,1-10
cust_03156,Business_3156,SaaS,2025-11-10,Growth,99,Singapore,1-10
cust_03157,Business_3157,Retail,2025-04-19,Growth,99,USA,51-200
cust_03158,Business_3158,Retail,2026-03-08,Pro,299,UK,1-10
cust_03159,Business_3159,Retail,2025-08-19,Starter,29,Canada,11-50
cust_03160,Business_3160,E-commerce,2026-02-02,Pro,299,USA,11-50
cust_03161,Business_3161,SaaS,2026-01-04,Pro,299,Germany,51-200
cust_03162,Business_3162,E-commerce,2026-03-13,Starter,29,Canada,1-10
cust_03163,Business_3163,SaaS,2026-02-01,Starter,29,India,11-50
cust_03164,Business_3164,SaaS,2025-12-22,Starter,29,USA,1-10
cust_03165,Business_3165,Education,2026-03-09,Growth,99,USA,11-50
cust_03166,Business_3166,SaaS,2025-12-24,Pro,299,USA,11-50
cust_03167,Business_3167,Marketplace,2025-05-05,Pro,299,Brazil,11-50
cust_03168,Business_3168,Services,2026-03-02,Growth,99,USA,11-50
cust_03169,Business_3169,Non-profit,2025-09-23,Growth,99,Canada,11-50
cust_03170,Business_3170,E-commerce,2026-01-11,Pro,299,USA,201-1000
cust_03171,Business_3171,Marketplace,2025-11-08,Growth,99,USA,11-50
cust_03172,Business_3172,Retail,2026-02-07,Pro,299,USA,11-50
cust_03173,Business_3173,SaaS,2026-02-23,Starter,29,Brazil,11-50
cust_03174,Business_3174,Services,2026-02-23,Starter,29,Brazil,1-10
cust_03175,Business_3175,Services,2026-03-07,Growth,99,UK,1-10
cust_03176,Business_3176,Services,2026-02-19,Growth,99,Brazil,51-200
cust_03177,Business_3177,E-commerce,2025-11-05,Starter,29,USA,11-50
cust_03178,Business_3178,Retail,2025-07-02,Starter,29,Australia,1-10
cust_03179,Business_3179,E-commerce,2025-08-26,Growth,99,USA,1-10
cust_03180,Business_3180,E-commerce,2025-10-28,Starter,29,Canada,1-10
cust_03181,Business_3181,E-commerce,2026-03-01,Pro,299,USA,51-200
cust_03182,Business_3182,E-commerce,2026-02-03,Growth,99,USA,51-200
cust_03183,Business_3183,E-commerce,2026-01-30,Starter,29,USA,1-10
cust_03184,Business_3184,E-commerce,2026-02-09,Growth,99,India,51-200
cust_03185,Business_3185,Retail,2025-12-19,Starter,29,USA,1-10
cust_03186,Business_3186,Healthcare,2025-12-13,Starter,29,UK,1-10
cust_03187,Business_3187,Marketplace,2026-01-22,Growth,99,Canada,1-10
cust_03188,Business_3188,Services,2026-01-22,Growth,99,UK,11-50
cust_03189,Business_3189,Education,2025-08-16,Starter,29,USA,11-50
cust_03190,Business_3190,E-commerce,2025-09-10,Starter,29,UK,11-50
