ticket_id,customer_id,created_at,resolved_at,category,priority,satisfaction_score
tkt_002938,cust_02204,2026-03-13 00:00:00,2026-03-14 12:00:00,billing_question,medium,4
tkt_002939,cust_02205,2026-03-06 00:00:00,2026-03-07 21:00:00,integration_help,medium,2
tkt_002940,cust_02205,2026-01-23 00:00:00,2026-01-23 17:00:00,payment_failure,high,2
tkt_002941,cust_02206,2026-01-12 00:00:00,2026-01-17 05:00:00,integration_help,low,4
tkt_002942,cust_02207,2026-02-08 00:00:00,2026-02-08 08:00:00,refund_request,urgent,3
tkt_002943,cust_02207,2026-02-09 00:00:00,2026-02-09 09:00:00,refund_request,high,2
tkt_002944,cust_02208,2025-11-22 00:00:00,2025-11-22 23:00:00,payment_failure,high,4
tkt_002945,cust_02209,2026-03-15 00:00:00,2026-03-19 08:00:00,refund_request,low,3
tkt_002946,cust_02210,2026-01-03 00:00:00,2026-01-09 00:00:00,refund_request,low,5
tkt_002947,cust_02210,2025-09-21 00:00:00,2025-09-21 03:00:00,billing_question,urgent,3
tkt_002948,cust_02212,2025-09-17 00:00:00,2025-09-19 12:00:00,payment_failure,medium,5
tkt_002949,cust_02212,2026-01-18 00:00:00,2026-01-21 17:00:00,payment_failure,low,1
tkt_002950,cust_02212,2025-10-23 00:00:00,2025-10-23 06:00:00,payment_failure,urgent,3
tkt_002951,cust_02213,2026-03-14 00:00:00,2026-03-15 22:00:00,billing_question,medium,4
tkt_002952,cust_02214,2025-05-08 00:00:00,2025-05-09 22:00:00,account_setup,medium,3
tkt_002953,cust_02214,2026-02-27 00:00:00,2026-03-02 15:00:00,api_error,low,2
tkt_002954,cust_02215,2026-03-03 00:00:00,2026-03-05 01:00:00,payout_delay,low,5
tkt_002955,cust_02215,2025-10-16 00:00:00,2025-10-16 09:00:00,refund_request,high,2
tkt_002956,cust_02215,2026-01-01 00:00:00,2026-01-01 18:00:00,fraud_alert,high,4
tkt_002957,cust_02215,2026-03-11 00:00:00,2026-03-11 04:00:00,payment_failure,high,2
tkt_002958,cust_02215,2025-12-11 00:00:00,2025-12-13 04:00:00,refund_request,low,3
tkt_002959,cust_02216,2026-02-09 00:00:00,2026-02-11 14:00:00,payment_failure,medium,5
tkt_002960,cust_02216,2026-03-06 00:00:00,2026-03-06 15:00:00,payment_failure,high,1
tkt_002961,cust_02216,2026-03-01 00:00:00,2026-03-01 21:00:00,payment_failure,medium,3
tkt_002962,cust_02217,2025-11-12 00:00:00,2025-11-12 23:00:00,payment_failure,high,3
tkt_002963,cust_02218,2026-02-06 00:00:00,2026-02-09 14:00:00,refund_request,low,5
tkt_002964,cust_02219,2025-12-31 00:00:00,2025-12-31 18:00:00,payout_delay,high,4
tkt_002965,cust_02219,2025-08-23 00:00:00,2025-08-24 13:00:00,payment_failure,medium,3
tkt_002966,cust_02220,2026-03-15 00:00:00,2026-03-16 00:00:00,integration_help,high,3
tkt_002967,cust_02222,2026-03-10 00:00:00,2026-03-11 15:00:00,integration_help,medium,3
tkt_002968,cust_02222,2026-03-13 00:00:00,2026-03-13 10:00:00,payment_failure,high,3
tkt_002969,cust_02224,2026-02-19 00:00:00,2026-02-19 08:00:00,payment_failure,high,3
tkt_002970,cust_02224,2026-02-11 00:00:00,2026-02-11 08:00:00,payment_failure,high,5
tkt_002971,cust_02225,2026-03-15 00:00:00,2026-03-16 16:00:00,payment_failure,low,5
tkt_002972,cust_02226,2026-02-13 00:00:00,2026-02-19 12:00:00,payment_failure,low,4
tkt_002973,cust_02226,2026-03-15 00:00:00,2026-03-20 16:00:00,billing_question,low,4
tkt_002974,cust_02229,2026-02-23 00:00:00,2026-02-24 11:00:00,integration_help,medium,4
tkt_002975,cust_02229,2026-02-07 00:00:00,2026-02-10 00:00:00,payment_failure,low,2
tkt_002976,cust_02230,2026-02-14 00:00:00,2026-02-20 05:00:00,payout_delay,low,4
tkt_002977,cust_02233,2026-03-13 00:00:00,2026-03-13 11:00:00,payment_failure,high,2
tkt_002978,cust_02233,2026-02-28 00:00:00,2026-02-28 08:00:00,payment_failure,medium,2
tkt_002979,cust_02235,2026-02-13 00:00:00,2026-02-14 15:00:00,payment_failure,medium,4
tkt_002980,cust_02237,2025-12-12 00:00:00,2025-12-12 05:00:00,refund_request,urgent,1
tkt_002981,cust_02237,2026-03-12 00:00:00,2026-03-12 11:00:00,billing_question,high,3
tkt_002982,cust_02237,2025-08-19 00:00:00,2025-08-25 04:00:00,payment_failure,low,4
tkt_002983,cust_02238,2026-02-22 00:00:00,2026-02-24 21:00:00,integration_help,medium,4
tkt_002984,cust_02238,2026-03-12 00:00:00,2026-03-12 18:00:00,payment_failure,medium,2
tkt_002985,cust_02238,2026-03-06 00:00:00,2026-03-11 08:00:00,billing_question,low,4
tkt_002986,cust_02239,2026-03-12 00:00:00,2026-03-13 21:00:00,payment_failure,medium,4
tkt_002987,cust_02240,2026-02-22 00:00:00,2026-02-27 16:00:00,payment_failure,low,5
tkt_002988,cust_02241,2025-12-02 00:00:00,2025-12-05 00:00:00,payment_failure,medium,3
tkt_002989,cust_02243,2026-02-18 00:00:00,2026-02-21 00:00:00,payout_delay,low,5
tkt_002990,cust_02243,2026-03-06 00:00:00,2026-03-10 14:00:00,fraud_alert,low,4
tkt_002991,cust_02244,2025-03-28 00:00:00,2025-03-29 04:00:00,billing_question,medium,4
tkt_002992,cust_02246,2025-12-23 00:00:00,2025-12-25 05:00:00,refund_request,medium,4
tkt_002993,cust_02248,2025-09-20 00:00:00,2025-09-20 09:00:00,account_setup,medium,5
tkt_002994,cust_02249,2025-12-27 00:00:00,2025-12-30 18:00:00,account_setup,low,5
tkt_002995,cust_02252,2025-07-11 00:00:00,2025-07-13 03:00:00,integration_help,medium,5
tkt_002996,cust_02253,2026-02-18 00:00:00,2026-02-20 12:00:00,payment_failure,medium,5
tkt_002997,cust_02254,2025-10-19 00:00:00,2025-10-19 10:00:00,account_setup,high,2
tkt_002998,cust_02254,2026-03-15 00:00:00,2026-03-21 15:00:00,payment_failure,low,4
tkt_002999,cust_02254,2025-12-24 00:00:00,2025-12-24 05:00:00,payment_failure,high,4
tkt_003000,cust_02254,2025-11-11 00:00:00,2025-11-11 10:00:00,refund_request,high,4
tkt_003001,cust_02255,2025-10-11 00:00:00,2025-10-11 05:00:00,payment_failure,high,3
tkt_003002,cust_02256,2025-12-20 00:00:00,2025-12-20 19:00:00,payment_failure,medium,4
tkt_003003,cust_02257,2026-02-27 00:00:00,2026-02-27 19:00:00,refund_request,high,2
tkt_003004,cust_02258,2026-02-14 00:00:00,2026-02-18 18:00:00,billing_question,low,3
tkt_003005,cust_02258,2026-01-15 00:00:00,2026-01-20 18:00:00,payment_failure,low,5
tkt_003006,cust_02261,2025-12-16 00:00:00,2025-12-17 22:00:00,account_setup,low,5
tkt_003007,cust_02261,2026-01-09 00:00:00,2026-01-10 08:00:00,account_setup,medium,4
tkt_003008,cust_02261,2025-11-07 00:00:00,2025-11-09 03:00:00,billing_question,medium,4
tkt_003009,cust_02261,2025-11-10 00:00:00,2025-11-10 10:00:00,fraud_alert,high,2
tkt_003010,cust_02261,2025-10-05 00:00:00,2025-10-05 13:00:00,payment_failure,high,4
tkt_003011,cust_02262,2025-12-25 00:00:00,2025-12-25 16:00:00,account_setup,high,3
tkt_003012,cust_02263,2026-01-16 00:00:00,2026-01-21 00:00:00,account_setup,low,2
tkt_003013,cust_02263,2025-10-28 00:00:00,2025-10-28 13:00:00,refund_request,high,3
tkt_003014,cust_02266,2025-12-06 00:00:00,2025-12-08 16:00:00,account_setup,medium,2
tkt_003015,cust_02267,2026-02-09 00:00:00,2026-02-10 07:00:00,integration_help,medium,1
tkt_003016,cust_02267,2026-03-14 00:00:00,2026-03-14 19:00:00,integration_help,medium,5
tkt_003017,cust_02267,2026-02-11 00:00:00,2026-02-11 01:00:00,refund_request,urgent,5
tkt_003018,cust_02268,2025-12-07 00:00:00,2025-12-09 08:00:00,integration_help,medium,4
tkt_003019,cust_02268,2025-12-02 00:00:00,2025-12-07 03:00:00,integration_help,low,5
tkt_003020,cust_02269,2026-02-19 00:00:00,2026-02-20 00:00:00,integration_help,medium,3
tkt_003021,cust_02270,2026-01-31 00:00:00,2026-02-03 11:00:00,integration_help,low,2
tkt_003022,cust_02271,2026-03-11 00:00:00,2026-03-11 01:00:00,billing_question,urgent,4
tkt_003023,cust_02272,2026-02-19 00:00:00,2026-02-21 16:00:00,payment_failure,medium,3
tkt_003024,cust_02273,2026-03-11 00:00:00,2026-03-17 05:00:00,refund_request,low,2
tkt_003025,cust_02278,2025-12-30 00:00:00,2026-01-01 13:00:00,refund_request,medium,3
tkt_003026,cust_02279,2025-12-24 00:00:00,2025-12-24 05:00:00,integration_help,urgent,3
tkt_003027,cust_02279,2026-02-19 00:00:00,2026-02-19 23:00:00,payment_failure,high,1
tkt_003028,cust_02280,2026-03-13 00:00:00,2026-03-15 06:00:00,account_setup,medium,5
tkt_003029,cust_02282,2026-02-19 00:00:00,2026-02-21 04:00:00,billing_question,medium,4
tkt_003030,cust_02284,2026-03-15 00:00:00,2026-03-16 20:00:00,billing_question,medium,5
tkt_003031,cust_02284,2026-03-15 00:00:00,2026-03-17 17:00:00,billing_question,medium,2
tkt_003032,cust_02284,2026-03-14 00:00:00,2026-03-18 12:00:00,integration_help,low,4
tkt_003033,cust_02285,2026-03-11 00:00:00,2026-03-11 22:00:00,payment_failure,medium,4
tkt_003034,cust_02285,2026-03-02 00:00:00,2026-03-02 12:00:00,billing_question,high,4
tkt_003035,cust_02285,2026-03-06 00:00:00,2026-03-06 04:00:00,api_error,high,3
tkt_003036,cust_02285,2026-02-27 00:00:00,2026-03-05 22:00:00,payout_delay,low,1
tkt_003037,cust_02285,2026-02-26 00:00:00,2026-02-26 04:00:00,payment_failure,high,3
tkt_003038,cust_02286,2026-03-03 00:00:00,2026-03-05 03:00:00,billing_question,low,2
tkt_003039,cust_02287,2025-03-26 00:00:00,2025-03-26 07:00:00,payment_failure,high,2
tkt_003040,cust_02288,2026-02-14 00:00:00,2026-02-19 15:00:00,refund_request,low,4
tkt_003041,cust_02288,2026-03-10 00:00:00,2026-03-12 11:00:00,refund_request,medium,4
tkt_003042,cust_02288,2026-02-21 00:00:00,2026-02-22 02:00:00,integration_help,medium,5
tkt_003043,cust_02289,2026-02-23 00:00:00,2026-02-23 06:00:00,payment_failure,urgent,4
tkt_003044,cust_02289,2026-02-14 00:00:00,2026-02-17 21:00:00,account_setup,low,3
tkt_003045,cust_02291,2026-02-12 00:00:00,2026-02-13 18:00:00,integration_help,medium,4
tkt_003046,cust_02293,2026-02-19 00:00:00,2026-02-19 12:00:00,integration_help,high,3
tkt_003047,cust_02293,2026-03-14 00:00:00,2026-03-14 20:00:00,payment_failure,high,2
tkt_003048,cust_02293,2026-03-01 00:00:00,2026-03-06 15:00:00,integration_help,low,5
tkt_003049,cust_02294,2025-12-28 00:00:00,2025-12-30 09:00:00,payment_failure,medium,1
tkt_003050,cust_02297,2026-02-18 00:00:00,2026-02-20 22:00:00,payment_failure,low,4
tkt_003051,cust_02297,2026-03-01 00:00:00,2026-03-03 19:00:00,payment_failure,medium,3
tkt_003052,cust_02298,2026-03-15 00:00:00,2026-03-16 17:00:00,payment_failure,medium,2
tkt_003053,cust_02301,2026-02-28 00:00:00,2026-03-03 02:00:00,refund_request,low,4
tkt_003054,cust_02302,2026-02-25 00:00:00,2026-02-26 18:00:00,billing_question,low,3
tkt_003055,cust_02308,2026-03-01 00:00:00,2026-03-02 23:00:00,refund_request,low,5
tkt_003056,cust_02308,2026-02-03 00:00:00,2026-02-03 21:00:00,refund_request,high,1
tkt_003057,cust_02310,2026-03-10 00:00:00,2026-03-10 22:00:00,integration_help,high,3
tkt_003058,cust_02311,2026-01-04 00:00:00,2026-01-04 13:00:00,payment_failure,high,3
tkt_003059,cust_02311,2026-02-10 00:00:00,2026-02-12 15:00:00,payout_delay,medium,2
tkt_003060,cust_02312,2025-08-25 00:00:00,2025-08-25 12:00:00,refund_request,high,4
tkt_003061,cust_02315,2025-03-23 00:00:00,2025-03-23 04:00:00,billing_question,urgent,3
tkt_003062,cust_02315,2025-05-28 00:00:00,2025-05-28 03:00:00,fraud_alert,urgent,3
tkt_003063,cust_02316,2026-03-02 00:00:00,2026-03-02 04:00:00,payment_failure,high,2
tkt_003064,cust_02318,2026-03-04 00:00:00,2026-03-04 17:00:00,refund_request,high,2
tkt_003065,cust_02318,2026-02-05 00:00:00,2026-02-05 09:00:00,payment_failure,high,2
tkt_003066,cust_02318,2026-01-24 00:00:00,2026-01-24 04:00:00,integration_help,urgent,5
tkt_003067,cust_02320,2026-02-17 00:00:00,2026-02-17 05:00:00,refund_request,high,4
tkt_003068,cust_02320,2026-03-03 00:00:00,2026-03-04 10:00:00,billing_question,medium,2
tkt_003069,cust_02320,2026-01-31 00:00:00,2026-01-31 06:00:00,refund_request,high,4
tkt_003070,cust_02321,2025-07-05 00:00:00,2025-07-06 15:00:00,payout_delay,low,5
tkt_003071,cust_02321,2025-11-11 00:00:00,2025-11-11 15:00:00,integration_help,medium,4
tkt_003072,cust_02323,2026-01-09 00:00:00,2026-01-09 07:00:00,fraud_alert,high,5
tkt_003073,cust_02323,2025-12-06 00:00:00,2025-12-08 18:00:00,payment_failure,medium,3
tkt_003074,cust_02323,2025-12-04 00:00:00,2025-12-07 12:00:00,payout_delay,low,1
tkt_003075,cust_02324,2026-03-06 00:00:00,2026-03-08 13:00:00,integration_help,medium,5
tkt_003076,cust_02324,2026-02-07 00:00:00,2026-02-07 23:00:00,integration_help,medium,1
tkt_003077,cust_02325,2025-12-13 00:00:00,2025-12-13 04:00:00,account_setup,urgent,3
tkt_003078,cust_02325,2026-01-03 00:00:00,2026-01-03 01:00:00,payment_failure,urgent,4
tkt_003079,cust_02325,2025-10-18 00:00:00,2025-10-18 08:00:00,payment_failure,urgent,3
tkt_003080,cust_02325,2026-02-18 00:00:00,2026-02-19 00:00:00,refund_request,high,3
tkt_003081,cust_02327,2025-09-18 00:00:00,2025-09-18 04:00:00,payment_failure,urgent,4
tkt_003082,cust_02327,2025-11-24 00:00:00,2025-11-24 17:00:00,refund_request,high,4
tkt_003083,cust_02327,2025-10-24 00:00:00,2025-10-24 06:00:00,integration_help,high,4
tkt_003084,cust_02327,2025-09-27 00:00:00,2025-09-27 10:00:00,integration_help,high,3
tkt_003085,cust_02327,2025-10-17 00:00:00,2025-10-17 18:00:00,payment_failure,high,3
tkt_003086,cust_02328,2026-03-15 00:00:00,2026-03-15 10:00:00,payment_failure,medium,3
tkt_003087,cust_02328,2026-03-15 00:00:00,2026-03-15 02:00:00,billing_question,urgent,4
tkt_003088,cust_02329,2026-02-01 00:00:00,2026-02-03 13:00:00,payment_failure,medium,4
tkt_003089,cust_02329,2026-01-01 00:00:00,2026-01-01 02:00:00,payment_failure,urgent,2
tkt_003090,cust_02329,2026-01-09 00:00:00,2026-01-10 23:00:00,payment_failure,medium,5
tkt_003091,cust_02329,2025-12-18 00:00:00,2025-12-22 22:00:00,integration_help,low,4
tkt_003092,cust_02329,2025-11-17 00:00:00,2025-11-17 06:00:00,integration_help,urgent,1
tkt_003093,cust_02330,2026-03-13 00:00:00,2026-03-16 22:00:00,integration_help,low,4
tkt_003094,cust_02332,2026-03-09 00:00:00,2026-03-09 22:00:00,refund_request,medium,4
tkt_003095,cust_02332,2026-03-09 00:00:00,2026-03-09 09:00:00,billing_question,high,2
tkt_003096,cust_02332,2026-03-09 00:00:00,2026-03-09 04:00:00,billing_question,high,2
tkt_003097,cust_02332,2026-03-10 00:00:00,2026-03-10 06:00:00,refund_request,urgent,4
tkt_003098,cust_02333,2025-11-27 00:00:00,2025-11-27 14:00:00,refund_request,high,3
tkt_003099,cust_02334,2025-12-02 00:00:00,2025-12-04 11:00:00,payment_failure,medium,4
tkt_003100,cust_02335,2026-03-12 00:00:00,2026-03-13 06:00:00,payment_failure,medium,5
tkt_003101,cust_02335,2026-03-14 00:00:00,2026-03-14 22:00:00,refund_request,high,3
tkt_003102,cust_02337,2026-02-17 00:00:00,2026-02-17 23:00:00,account_setup,high,1
tkt_003103,cust_02338,2026-01-25 00:00:00,2026-01-25 04:00:00,payment_failure,high,5
tkt_003104,cust_02339,2026-03-07 00:00:00,2026-03-09 02:00:00,account_setup,medium,4
tkt_003105,cust_02339,2026-03-11 00:00:00,2026-03-15 13:00:00,integration_help,low,3
tkt_003106,cust_02339,2026-03-07 00:00:00,2026-03-12 05:00:00,billing_question,low,2
tkt_003107,cust_02341,2025-10-06 00:00:00,2025-10-06 08:00:00,payment_failure,medium,4
tkt_003108,cust_02343,2026-03-14 00:00:00,2026-03-20 01:00:00,account_setup,low,4
tkt_003109,cust_02344,2026-02-26 00:00:00,2026-02-28 00:00:00,payment_failure,medium,3
tkt_003110,cust_02347,2026-03-09 00:00:00,2026-03-09 23:00:00,account_setup,high,4
tkt_003111,cust_02347,2025-12-27 00:00:00,2026-01-02 19:00:00,billing_question,low,4
tkt_003112,cust_02347,2026-02-17 00:00:00,2026-02-17 05:00:00,account_setup,high,1
tkt_003113,cust_02347,2025-12-31 00:00:00,2025-12-31 19:00:00,payout_delay,medium,3
tkt_003114,cust_02348,2026-02-04 00:00:00,2026-02-05 16:00:00,payment_failure,medium,5
tkt_003115,cust_02348,2026-02-06 00:00:00,2026-02-06 04:00:00,fraud_alert,urgent,3
tkt_003116,cust_02348,2026-02-05 00:00:00,2026-02-05 23:00:00,integration_help,high,5
tkt_003117,cust_02348,2026-03-14 00:00:00,2026-03-14 23:00:00,payment_failure,high,2
tkt_003118,cust_02348,2026-02-21 00:00:00,2026-02-25 09:00:00,integration_help,low,3
tkt_003119,cust_02349,2026-02-17 00:00:00,2026-02-17 03:00:00,payment_failure,urgent,1
tkt_003120,cust_02350,2026-03-15 00:00:00,2026-03-17 08:00:00,integration_help,low,2
tkt_003121,cust_02351,2026-02-03 00:00:00,2026-02-03 19:00:00,integration_help,high,3
tkt_003122,cust_02351,2026-03-08 00:00:00,2026-03-08 16:00:00,billing_question,high,2
tkt_003123,cust_02351,2025-12-06 00:00:00,2025-12-11 22:00:00,billing_question,low,4
tkt_003124,cust_02352,2025-08-17 00:00:00,2025-08-17 23:00:00,billing_question,high,3
tkt_003125,cust_02352,2025-06-02 00:00:00,2025-06-02 18:00:00,refund_request,high,3
tkt_003126,cust_02352,2025-11-21 00:00:00,2025-11-21 17:00:00,refund_request,medium,3
tkt_003127,cust_02352,2025-05-27 00:00:00,2025-05-28 08:00:00,payment_failure,medium,5
tkt_003128,cust_02352,2025-10-12 00:00:00,2025-10-12 23:00:00,fraud_alert,high,3
tkt_003129,cust_02354,2025-11-19 00:00:00,2025-11-19 08:00:00,integration_help,urgent,1
tkt_003130,cust_02354,2025-12-03 00:00:00,2025-12-05 23:00:00,integration_help,medium,4
tkt_003131,cust_02356,2026-03-08 00:00:00,2026-03-10 18:00:00,billing_question,medium,5
tkt_003132,cust_02357,2025-06-18 00:00:00,2025-06-18 22:00:00,api_error,high,1
tkt_003133,cust_02361,2026-03-15 00:00:00,2026-03-15 07:00:00,payment_failure,urgent,1
tkt_003134,cust_02361,2026-03-15 00:00:00,2026-03-15 15:00:00,payment_failure,high,2
tkt_003135,cust_02361,2026-03-15 00:00:00,2026-03-16 08:00:00,refund_request,medium,4
tkt_003136,cust_02362,2026-02-02 00:00:00,2026-02-04 09:00:00,payment_failure,medium,1
tkt_003137,cust_02362,2026-02-12 00:00:00,2026-02-12 16:00:00,payment_failure,high,4
tkt_003138,cust_02362,2026-02-24 00:00:00,2026-02-24 11:00:00,refund_request,medium,3
tkt_003139,cust_02363,2026-02-07 00:00:00,2026-02-09 02:00:00,payment_failure,medium,5
tkt_003140,cust_02364,2025-12-31 00:00:00,2026-01-03 17:00:00,payment_failure,low,1
tkt_003141,cust_02364,2026-03-06 00:00:00,2026-03-06 08:00:00,payment_failure,high,5
tkt_003142,cust_02364,2025-12-28 00:00:00,2025-12-28 05:00:00,payout_delay,high,4
tkt_003143,cust_02364,2026-02-02 00:00:00,2026-02-04 05:00:00,billing_question,medium,4
tkt_003144,cust_02364,2026-02-22 00:00:00,2026-02-22 06:00:00,payment_failure,urgent,3
tkt_003145,cust_02365,2026-02-05 00:00:00,2026-02-07 17:00:00,payout_delay,medium,5
tkt_003146,cust_02365,2025-12-28 00:00:00,2025-12-28 06:00:00,payment_failure,urgent,4
tkt_003147,cust_02365,2026-02-09 00:00:00,2026-02-09 11:00:00,payment_failure,high,3
tkt_003148,cust_02365,2026-01-08 00:00:00,2026-01-08 12:00:00,integration_help,high,5
tkt_003149,cust_02368,2026-01-01 00:00:00,2026-01-02 03:00:00,payment_failure,low,5
tkt_003150,cust_02368,2026-01-08 00:00:00,2026-01-08 07:00:00,refund_request,high,4
tkt_003151,cust_02368,2025-12-21 00:00:00,2025-12-21 08:00:00,billing_question,urgent,2
tkt_003152,cust_02368,2026-03-11 00:00:00,2026-03-11 19:00:00,payment_failure,high,1
tkt_003153,cust_02370,2026-02-18 00:00:00,2026-02-20 23:00:00,payment_failure,medium,3
tkt_003154,cust_02370,2025-12-30 00:00:00,2026-01-02 01:00:00,integration_help,low,5
tkt_003155,cust_02370,2025-10-25 00:00:00,2025-10-29 10:00:00,refund_request,low,5
tkt_003156,cust_02373,2025-12-20 00:00:00,2025-12-22 01:00:00,billing_question,medium,5
tkt_003157,cust_02373,2025-11-20 00:00:00,2025-11-20 21:00:00,account_setup,high,2
tkt_003158,cust_02374,2026-01-19 00:00:00,2026-01-23 18:00:00,billing_question,low,3
tkt_003159,cust_02374,2026-01-28 00:00:00,2026-01-28 17:00:00,billing_question,medium,4
tkt_003160,cust_02376,2026-03-12 00:00:00,2026-03-14 17:00:00,billing_question,medium,4
tkt_003161,cust_02377,2026-02-25 00:00:00,2026-03-02 10:00:00,integration_help,low,4
tkt_003162,cust_02377,2026-02-03 00:00:00,2026-02-09 00:00:00,billing_question,low,4
tkt_003163,cust_02378,2026-03-04 00:00:00,2026-03-04 04:00:00,payout_delay,high,2
tkt_003164,cust_02381,2026-02-22 00:00:00,2026-02-22 05:00:00,integration_help,high,2
tkt_003165,cust_02382,2026-02-13 00:00:00,2026-02-13 21:00:00,refund_request,high,4
tkt_003166,cust_02382,2025-11-24 00:00:00,2025-11-24 23:00:00,payment_failure,high,3
tkt_003167,cust_02382,2026-02-22 00:00:00,2026-02-22 07:00:00,payment_failure,high,5
tkt_003168,cust_02382,2026-03-09 00:00:00,2026-03-11 06:00:00,payment_failure,medium,2
tkt_003169,cust_02382,2025-09-02 00:00:00,2025-09-02 13:00:00,billing_question,high,2
tkt_003170,cust_02383,2025-11-23 00:00:00,2025-11-23 09:00:00,payment_failure,high,4
tkt_003171,cust_02384,2026-02-27 00:00:00,2026-02-27 07:00:00,payment_failure,high,4
tkt_003172,cust_02384,2026-02-14 00:00:00,2026-02-18 17:00:00,payout_delay,low,2
tkt_003173,cust_02384,2026-01-26 00:00:00,2026-01-30 05:00:00,payout_delay,low,5
tkt_003174,cust_02386,2025-12-10 00:00:00,2025-12-10 13:00:00,payment_failure,high,4
tkt_003175,cust_02386,2025-12-05 00:00:00,2025-12-07 11:00:00,account_setup,medium,4
tkt_003176,cust_02386,2026-01-09 00:00:00,2026-01-10 15:00:00,integration_help,medium,4
tkt_003177,cust_02386,2025-12-09 00:00:00,2025-12-09 17:00:00,integration_help,medium,3
tkt_003178,cust_02387,2026-02-13 00:00:00,2026-02-17 04:00:00,account_setup,low,4
tkt_003179,cust_02388,2026-02-25 00:00:00,2026-02-25 22:00:00,billing_question,high,3
tkt_003180,cust_02388,2026-03-13 00:00:00,2026-03-13 08:00:00,payment_failure,high,3
tkt_003181,cust_02388,2026-03-15 00:00:00,2026-03-16 07:00:00,payment_failure,medium,4
tkt_003182,cust_02389,2025-10-29 00:00:00,2025-10-30 00:00:00,refund_request,high,3
tkt_003183,cust_02389,2025-12-27 00:00:00,2025-12-27 13:00:00,refund_request,high,2
tkt_003184,cust_02390,2026-03-01 00:00:00,2026-03-03 03:00:00,integration_help,medium,5
tkt_003185,cust_02390,2026-02-07 00:00:00,2026-02-07 08:00:00,payment_failure,high,3
tkt_003186,cust_02391,2026-03-05 00:00:00,2026-03-05 05:00:00,api_error,high,3
tkt_003187,cust_02391,2026-01-30 00:00:00,2026-01-30 11:00:00,integration_help,high,1
tkt_003188,cust_02392,2026-03-08 00:00:00,2026-03-14 20:00:00,billing_question,low,5
tkt_003189,cust_02392,2026-02-24 00:00:00,2026-02-25 12:00:00,integration_help,low,2
tkt_003190,cust_02392,2026-03-15 00:00:00,2026-03-16 02:00:00,billing_question,low,4
tkt_003191,cust_02393,2026-02-02 00:00:00,2026-02-02 22:00:00,integration_help,high,5
tkt_003192,cust_02393,2026-03-03 00:00:00,2026-03-03 06:00:00,integration_help,urgent,5
tkt_003193,cust_02393,2026-02-08 00:00:00,2026-02-10 12:00:00,refund_request,low,2
tkt_003194,cust_02393,2026-02-25 00:00:00,2026-02-25 16:00:00,api_error,high,4
tkt_003195,cust_02393,2026-03-12 00:00:00,2026-03-14 03:00:00,account_setup,low,5
tkt_003196,cust_02394,2026-03-13 00:00:00,2026-03-18 06:00:00,payment_failure,low,3
tkt_003197,cust_02395,2025-10-03 00:00:00,2025-10-03 11:00:00,payout_delay,high,3
tkt_003198,cust_02395,2025-10-19 00:00:00,2025-10-19 17:00:00,refund_request,high,2
tkt_003199,cust_02395,2026-03-06 00:00:00,2026-03-06 06:00:00,billing_question,urgent,4
tkt_003200,cust_02395,2026-01-06 00:00:00,2026-01-06 01:00:00,payment_failure,urgent,2
tkt_003201,cust_02395,2025-11-02 00:00:00,2025-11-04 13:00:00,fraud_alert,medium,5
tkt_003202,cust_02396,2026-01-28 00:00:00,2026-02-03 23:00:00,payment_failure,low,5
tkt_003203,cust_02396,2026-01-31 00:00:00,2026-01-31 02:00:00,payment_failure,urgent,2
tkt_003204,cust_02397,2026-03-03 00:00:00,2026-03-03 04:00:00,billing_question,high,1
tkt_003205,cust_02397,2026-03-09 00:00:00,2026-03-15 21:00:00,refund_request,low,3
tkt_003206,cust_02399,2025-11-19 00:00:00,2025-11-23 07:00:00,payment_failure,low,1
tkt_003207,cust_02399,2025-12-26 00:00:00,2025-12-26 16:00:00,billing_question,high,3
tkt_003208,cust_02401,2026-02-11 00:00:00,2026-02-12 08:00:00,account_setup,low,4
tkt_003209,cust_02401,2026-02-10 00:00:00,2026-02-10 06:00:00,payment_failure,urgent,3
tkt_003210,cust_02401,2026-03-09 00:00:00,2026-03-09 18:00:00,integration_help,high,3
tkt_003211,cust_02401,2026-02-17 00:00:00,2026-02-17 17:00:00,billing_question,high,3
tkt_003212,cust_02401,2026-02-08 00:00:00,2026-02-08 06:00:00,payment_failure,high,3
tkt_003213,cust_02403,2026-01-26 00:00:00,2026-01-26 12:00:00,integration_help,high,4
tkt_003214,cust_02403,2026-02-01 00:00:00,2026-02-05 17:00:00,account_setup,low,4
tkt_003215,cust_02404,2026-02-10 00:00:00,2026-02-15 03:00:00,payout_delay,low,3
tkt_003216,cust_02406,2026-01-27 00:00:00,2026-01-30 04:00:00,payment_failure,low,5
tkt_003217,cust_02406,2026-02-18 00:00:00,2026-02-22 15:00:00,payment_failure,low,3
tkt_003218,cust_02407,2026-01-30 00:00:00,2026-01-31 06:00:00,billing_question,medium,4
tkt_003219,cust_02407,2026-02-16 00:00:00,2026-02-16 19:00:00,refund_request,high,4
tkt_003220,cust_02407,2026-02-02 00:00:00,2026-02-03 07:00:00,refund_request,medium,4
tkt_003221,cust_02407,2026-02-04 00:00:00,2026-02-04 17:00:00,refund_request,medium,5
tkt_003222,cust_02409,2025-07-17 00:00:00,2025-07-17 23:00:00,integration_help,high,4
